station_id,q_max,q_p99,q_median,flashiness,n_days,cohort,peak_over_p99
1580000,1960.0,636.1999572753914,96.0,6.627082888285327,731,steady,3.0807924106030335
1583500,1110.0,317.7000000000005,52.999996185302734,5.9943400540866625,731,steady,3.4938621340887575
1586610,320.9999694824219,172.63999999999987,22.0,7.847272727272721,685,steady,1.8593603422290437
1591400,411.9999694824219,134.39999542236336,15.999999046325684,8.400000214576739,731,steady,3.065476067820368
1594950,43.999996185302734,27.229999561309832,2.6999998092651367,10.085185735150501,581,steady,1.6158647408801583
1596500,1060.0,585.6000000000008,37.0,15.827027027027048,731,steady,1.8101092896174837
1605500,11500.0,957.9999389648442,95.00000762939452,10.084209073983525,731,steady,12.004176130142756
1606500,35000.0,5632.0003417969,424.0000305175781,13.28301871799844,731,steady,6.214488259216473
1632000,7400.00048828125,1878.000000000011,67.00000762939453,28.029847554466347,731,flashy,3.940362347327586
1632900,1229.9998779296875,467.3000000000018,41.00000381469727,11.397559915164903,731,steady,2.632141831649225
1634500,2059.999755859375,986.1999145507879,47.00000762939453,20.982973499221373,731,flashy,2.088825729413798
1638480,3190.0,864.3000183105491,41.999996185302734,20.578573733609,731,flashy,3.690848006963492
1639500,1720.0,895.500000000003,69.0,12.97826086956526,731,steady,1.9207146845337737
1644000,8999.9990234375,2712.0000000000027,159.0,17.05660377358492,731,steady,3.3185837107070393
1664000,26000.0,4666.999658203162,399.0000305175781,11.696740103375895,731,steady,5.571031048673837
1666500,3209.99951171875,1264.000000000001,143.0,8.839160839160845,731,steady,2.5395565757268574
1667500,11700.0,3347.0001708984514,324.0000305175781,10.33024646803811,731,steady,3.495667583685636
1669000,238.0,133.44000000000005,20.000001907348636,6.671999363708558,731,steady,1.78357314148681
1669520,2140.0,785.8399999999997,82.0,9.583414634146338,715,steady,2.7232006515321197
2011400,3030.0,1013.1000427246104,86.00000762939453,11.780232009867124,731,steady,2.9908201285345726
2013000,5330.0,1448.0000000000018,65.00000762939453,22.27692046216287,731,flashy,3.6809392265193326
2014000,4739.99951171875,1112.0000000000027,84.00000762939453,13.238094035730482,731,steady,4.2625894889557
2015700,2170.0,848.6000427246138,85.0,9.983529914407221,731,steady,2.557152829067444
2016000,12799.9990234375,4081.0000000000196,266.9999389648437,15.284647688767341,731,steady,3.136485916059162
2017500,2379.999755859375,822.1000000000015,56.00000381469727,14.680356142837267,731,steady,2.895024639167219
2018000,12500.0009765625,2358.0001708984437,171.99998474121094,13.709304535382731,731,steady,5.30110265929275
2027000,1830.0,885.0000854492228,94.0,9.41489452605556,731,steady,2.0677964105179707
2027500,1099.9998779296875,490.2000000000003,56.0,8.753571428571433,731,steady,2.243981799122168
2028500,1500.0,826.5000000000016,78.0,10.596153846153866,731,steady,1.8148820326678732
2038850,204.99996948242188,52.799996185302916,4.5,11.73333248562287,731,steady,3.8825754600998326
2046000,3289.999755859375,895.8000000000015,41.999996185302734,21.328573365763145,731,flashy,3.672694525406753
2051500,12199.9990234375,5128.0000000000155,247.99996948242188,20.677421899293766,731,flashy,2.37909497336924
2053200,5309.99951171875,1638.0000000000018,56.00000381469727,29.24999800750204,731,flashy,3.241757943662237
2053800,1930.0001220703125,510.3000000000018,64.0,7.973437500000028,731,steady,3.78208920648698
2055100,396.0,58.50000267028832,6.500000953674316,8.999999090341591,731,steady,6.769230460242786
2056900,2910.0,546.7000000000005,77.0,7.100000000000007,731,steady,5.322846167916586
2059500,4800.0,970.1999816894543,100.0,9.701999816894542,731,steady,4.947433612234807
2064000,3030.000244140625,1034.0001037597665,89.0,11.617978693929961,731,steady,2.930367446892053
2065500,2610.0,804.4000000000019,62.0,12.974193548387127,731,steady,3.2446544007956164
2069700,889.9999389648438,588.4000000000005,89.0,6.611235955056186,731,steady,1.5125763748552734
2070000,2129.999755859375,518.400000000001,91.0,5.6967032967033076,731,steady,4.108795825346009
2074500,2979.999755859375,520.5000000000007,69.00000762939453,7.543477426780221,731,steady,5.725263700018004
2077200,1269.9998779296875,323.87999755859727,16.0,20.24249984741233,731,flashy,3.9212050373685567
2081500,2680.0,1789.2000000000007,42.0,42.600000000000016,731,flashy,1.497876145763469
2082950,5719.99951171875,1501.999914550784,73.0,20.57534129521622,731,flashy,3.808255550686552
2092500,7960.0,1337.0000000000005,72.99999237060547,18.315070407299977,731,flashy,5.953627524308151
2096846,260.0,73.29999999999973,1.700000524520874,43.11763375523576,527,flashy,3.547066848567544
2102908,131.0,39.700000000000045,8.699999809265137,4.56321849084654,731,steady,3.2997481108312305
2108000,13600.0,5451.999658203142,394.99993896484375,13.802532913019986,731,steady,2.494497588520073
2111180,5890.0,521.5000183105481,59.0,8.83898336119573,731,steady,11.294342844092794
2111500,4700.0,490.69999084472795,95.0,5.1652630615234525,731,steady,9.57815383674466
2112120,7460.0,780.0999389648475,121.99999237060548,6.3942621946655445,731,steady,9.562877302489007
2112360,1400.0001220703125,500.5000000000007,95.0,5.268421052631586,731,steady,2.7972030410995217
2118500,3979.999755859375,912.9000000000026,120.0,7.607500000000021,731,steady,4.359732452469453
2125000,1730.0001220703125,680.3399999999993,12.0,56.69499999999994,731,flashy,2.5428464033723053
2128000,5510.0,1274.2000000000007,42.99999237060547,29.632563397174835,731,flashy,4.324281902370112
2137727,7250.0,915.0000000000032,169.0,5.414201183431971,731,steady,7.923497267759536
2140991,15700.0,1304.300101318368,243.50000762939453,5.3564684207464355,618,steady,12.03710709224868
2143000,3830.0,621.499938964844,87.0,7.143677459366023,731,steady,6.162510661512147
2143040,1280.0,238.8999954223636,28.0,8.532142693655842,731,steady,5.357890433346481
2149000,2570.0,470.70000000000005,91.0,5.172527472527473,731,steady,5.459953261100488
2152100,2550.0,372.6000213623064,53.00000381469727,7.030188576306891,731,steady,6.843799929685049
2177000,9610.0,2333.0000000000086,474.0000305175781,4.921940611380383,731,steady,4.119159879982839
2178400,2099.999755859375,730.5000000000043,130.99998474121094,5.576336527390436,731,steady,2.8747429922783883
2193340,862.0,200.57000000000232,8.79999828338623,22.792049900585116,593,flashy,4.297751408485766
2196000,6810.0,3706.000000000031,81.99998474121094,45.195130361256,656,flashy,1.8375607123583224
2198100,291.0,203.12,6.799998283386231,29.87059577592294,589,flashy,1.4326506498621505
2202600,6299.99951171875,1881.0000000000014,32.00000762939453,58.78123598546128,731,flashy,3.349282037064724
2212600,4940.0,582.8699999999994,17.0,34.28647058823526,731,flashy,8.47530324085989
2215100,1990.0,1144.200000000003,57.0,20.07368421052637,594,flashy,1.7392064324418763
2216180,1060.0,502.5600195312503,22.000003814697266,22.84363329044113,679,flashy,2.1092008094648818
2221525,2630.0,1345.0000000000023,75.00000762939453,17.933331509060547,731,flashy,1.9553903345724875
2231000,7359.99951171875,6220.99951171877,185.99996948242188,33.446239421596744,731,flashy,1.183089549815009
2245500,5449.99951171875,1067.0000000000005,59.999996185302734,17.783334463967297,731,flashy,5.107778361498358
2246000,3650.000244140625,1297.0000000000005,73.99999237060547,17.52702883406241,731,flashy,2.8141867726604657
2296500,5899.99951171875,2382.0000000000027,50.99998474121094,46.705896326969075,731,flashy,2.4769099545418736
2297155,2240.0,273.93999999999994,6.999998092651367,39.134296377535236,731,flashy,8.176973059794117
2297310,3929.99951171875,1776.0000878906264,46.9999885559082,37.78724511343252,731,flashy,2.2128374533958786
2298123,3699.99951171875,1776.0000000000036,72.99998474121094,24.328772208597353,731,flashy,2.083333058400193
2298608,5490.00048828125,1330.3999999999996,44.999996185302734,29.564446950653657,731,flashy,4.126578839658187
2299950,4700.0,775.9000000000008,19.99999618530273,38.795007399560475,731,flashy,6.057481634231209
2300700,3039.999755859375,513.8999298095715,17.999998092651367,28.549999125798518,731,flashy,5.915548104834075
2342933,4260.0,2184.000000000001,28.000003814697266,77.99998937334482,731,flashy,1.9505494505494498
2349900,3900.0,342.8000000000011,13.000003814697266,26.36922303149216,731,flashy,11.37689614935819
2350900,16000.0,2722.6999999999953,326.5,8.339050535987734,622,steady,5.876519631248403
2361000,37700.0,4346.000000000004,496.0,8.762096774193555,731,steady,8.674643350207079
2363000,10500.0,3543.799755859376,268.0000305175781,13.223131911647071,555,steady,2.962921362201442
2369800,1729.9998779296875,985.8000000000143,74.0,13.321621621621814,731,steady,1.7549197382122768
2371500,5910.0,3934.999829101574,284.0000305175781,13.855631712187503,731,steady,1.5019060372740476
2372250,10400.0,3780.000000000009,266.9999694824219,14.15730498893884,731,steady,2.7513227513227445
2374500,3329.999755859375,1433.9999145507868,188.9999847412109,7.587301747745101,731,steady,2.3221757003399315
2381600,375.0,93.39999465942392,9.90000057220459,9.434342349601003,731,steady,4.014989522937441
2384540,295.0000305175781,104.5200076293945,9.200000762939451,11.360869452362934,625,steady,2.822426415845518
2395120,1740.0001220703125,410.70003051758226,22.000003814697266,18.66817996836942,731,flashy,4.236669083947931
2415000,4780.0,1798.2002294921858,160.0,11.238751434326161,607,steady,2.6582134300749583
2427250,7180.0,3836.800000000003,111.0,34.56576576576579,503,flashy,1.8713511259382805
2430085,262.9999694824219,182.0,12.999999046325684,14.000001027033955,731,steady,1.4450547773759443
2450250,3190.0,1344.9998779296898,40.0,33.62499694824224,731,flashy,2.371747427152375
2464000,9340.0,4096.000000000013,106.0,38.64150943396238,731,flashy,2.280273437499993
2464360,2429.999755859375,611.6000000000045,46.0,13.29565217391314,581,steady,3.973184689109479
2465493,971.0,202.70001068115283,26.000001907348636,7.79615368504499,731,steady,4.790330285316972
2469800,12200.0,2224.0000000000055,85.00000762939453,26.164703533872462,731,flashy,5.485611510791354
2472000,29700.001953125,10443.000000000055,348.9999694824219,29.92263871967484,731,flashy,2.844010528882969
2472500,7739.99951171875,3632.0000000000027,227.9999847412109,15.929825627499351,731,steady,2.1310571342837954
2479155,3150.0,691.2000000000021,33.000003814697266,20.94545212422555,731,flashy,4.557291666666653
2479300,14199.9990234375,5067.0000000000055,415.0,12.20963855421688,731,steady,2.8024470146906424
2479560,11900.0,7862.999853515634,552.0,14.244564952021076,731,steady,1.5134172989561203
2481000,9860.0,2095.0000976562524,60.00000381469727,34.91666607432902,731,flashy,4.706443694695154
2481510,18700.0,5594.999658203164,231.00001525878903,24.220776141227056,731,flashy,3.3422700880030995
3010655,2870.0,1315.0000000000023,88.0,14.943181818181843,731,steady,2.1825095057034183
3011800,954.0,490.70000000000095,50.0,9.81400000000002,731,steady,1.9441614020786593
3015500,7839.99951171875,4230.000000000005,359.0,11.78272980501394,731,steady,1.8534277805481658
3021350,2750.0,2073.0002075195353,96.0,21.593752161661826,731,flashy,1.326579703188035
3026500,221.9999847412109,85.79999465942402,8.399999618530273,10.214285542364848,731,steady,2.5874125706233606
3028000,1689.9998779296875,775.7999572753909,81.0,9.577777250313467,731,steady,2.1783964565620324
3049000,1740.0001220703125,1338.0000854492205,98.00000762939452,13.653061033516648,731,steady,1.3004484386756405
3049800,94.0,53.70000152587896,2.5999999046325684,20.65384749830129,731,flashy,1.750465499608967
3050000,7740.0,2466.999999999996,194.0,12.716494845360804,534,steady,3.137413862991493
3069500,22599.998046875,12680.000000000018,1080.0,11.740740740740758,731,steady,1.7823342308261017
3070500,5800.0,2800.999829101573,219.9999847412109,12.731818288062287,731,steady,2.0706891659684117
3076600,1059.9998779296875,623.2000000000007,48.0,12.983333333333348,731,steady,1.7008983920566212
3078000,1430.0,831.3000000000013,73.99999237060547,11.2337849419862,731,steady,1.7201972813665316
3140000,459.0,197.90000000000032,12.0,16.491666666666692,731,steady,2.3193532086912545
3144000,5220.0,1336.9997924804693,67.0,19.955220783290585,731,flashy,3.9042638819828035
3170000,4110.0,1237.000000000005,245.9999847412109,5.0284555964558875,731,steady,3.3225545675020074
3173000,6779.9990234375,1900.0000000000045,144.99996948242188,13.10345103369376,731,steady,3.5684205386513073
3180500,3899.99951171875,1996.9999633789112,151.0,13.22516532039014,731,steady,1.9529291853966666
3182500,13899.9990234375,6334.999658203159,445.9999694824219,14.204036079990896,731,steady,2.1941593959580503
3186500,6800.0,2854.999682617194,186.0,15.349460659232227,731,steady,2.3817866045317393
3237280,780.0,127.40000000000146,3.900000095367432,32.666665867862925,731,flashy,6.122448979591767
3237500,49399.99609375,3759.000000000003,110.99998474121094,33.86486952015229,731,flashy,13.141791990888523
3238500,15300.0,3187.300000000031,47.0000114440918,67.81487710468835,731,flashy,4.800301195369074
3241500,899.0,582.100000000002,32.000003814697266,18.190622831508836,731,flashy,1.5444081772891205
3280700,2350.0,625.0000183105474,27.99999618530273,22.321432266430502,731,flashy,3.7599998898437503
3281500,27399.998046875,10892.00000000003,354.9999694824219,30.681692778397142,731,flashy,2.515607606213269
3285000,16099.9990234375,4096.900000000014,136.99998474121094,29.904382892734926,731,flashy,3.929800342560825
3291780,1630.0001220703125,594.7999999999997,9.999999046325684,59.48000567245535,731,flashy,2.7404171521020735
3338780,11200.0,3180.0000683593817,118.00001525878906,26.949149636847388,529,flashy,3.5220125029048437
3340800,5890.0,1122.0000000000027,56.0,20.035714285714334,731,flashy,5.249554367201413
3346000,20500.001953125,3081.700417480479,57.500003814697266,53.59478631361033,731,flashy,6.652172234796687
3364500,3169.999755859375,1136.0599987793005,37.999996185302734,29.896318758544894,731,flashy,2.7903453684361286
3366500,9830.0,3030.9999267578182,98.9999771118164,30.616167954609004,731,flashy,3.243154152931602
3368000,1030.0,247.48000640869094,3.0999999046325684,79.83226258777057,731,flashy,4.161952373231507
3384450,1600.0,933.3599401855465,10.999999046325684,84.85091100960737,731,flashy,1.7142368459502657
3439000,5140.0,815.6000000000035,174.0,4.687356321839101,731,steady,6.302108876900414
3455500,2340.0,505.1000091552736,64.0,7.89218764305115,731,steady,4.63274590692129
3456500,4260.0,721.7000183105506,92.0,7.844565416419028,731,steady,5.902729516305629
3460000,1209.9998779296875,612.6000000000031,81.0,7.5629629629630015,731,steady,1.9751875251872044
3463300,4880.0,658.5000427246118,88.00000762939453,7.482954382206825,731,steady,7.410781599661705
3471500,1519.999755859375,714.299957275392,66.0,10.822726625384727,731,steady,2.127957226341192
3473000,5820.0,2708.000000000002,298.0,9.087248322147657,731,steady,2.1491875923190533
3479000,6950.0,1097.0000000000005,105.99999237060548,10.349057348651337,731,steady,6.335460346399268
3488000,5430.0,1815.0000366210961,147.00001525878906,12.34693774300529,731,steady,2.991735476826098
3498500,6249.99951171875,2635.0000000000023,296.0,8.902027027027035,731,steady,2.37191632323292
3500000,4260.0,1436.9999267578175,270.0,5.32222195095488,731,steady,2.964509545669554
3500240,1800.0,691.1000000000024,99.0,6.980808080808105,731,steady,2.6045434814064445
3504000,1709.999755859375,835.8999816894543,153.99998474121094,5.427922496837525,731,steady,2.045698999063572
3574500,18800.0,5485.000488281252,221.0,24.819006734304306,731,flashy,3.427529321130664
3592718,658.0,286.0999954223652,17.0,16.82941149543325,731,steady,2.299895178357498
3604000,18000.0,4604.999658203132,445.0,10.348313838658722,731,steady,3.908795078396073
4015330,1910.0,1063.5199999999986,22.9999942779541,46.240011503802904,731,flashy,1.7959229727696728
4024430,5430.0,3014.000000000001,139.99996948242188,21.528576121428603,731,flashy,1.801592568015925
4027000,9170.0,4713.000000000013,276.0,17.076086956521785,731,steady,1.9456821557394388
4040500,2480.0,1520.0000000000045,93.00000762939452,16.344084680693918,731,steady,1.6315789473684161
4043050,814.0,377.30003051757853,22.0,17.15000138716266,731,steady,2.1574342278301923
4045500,6570.0,4437.000000000018,573.0,7.7434554973822305,731,steady,1.4807302231237263
4057510,1559.9998779296875,867.5999572753947,123.99999237060548,6.996774279488275,731,steady,1.7980635716358275
4057800,984.9999389648438,383.20002136230494,29.000003814697266,13.213792101920287,731,steady,2.5704589876146007
4059500,4120.0,2482.0000000000027,165.0,15.042424242424259,731,steady,1.6599516518936324
4063700,1360.0,495.9999694824219,60.99999237060547,8.131148057674729,731,steady,2.7419356525750715
4074950,2110.0,1263.999963378907,347.0,3.6426511912936803,731,steady,1.669303845832066
4105700,234.0,111.40000000000009,41.0,2.7170731707317097,731,steady,2.100538599640932
4115265,224.00001525878903,111.0,27.0,4.111111111111111,555,steady,2.0180181554845857
4122200,1919.9998779296875,1350.9999145507827,410.0,3.295121742806787,731,steady,1.4211695036028935
4122500,2760.0,1922.0000854492214,736.0,2.6114131595777463,731,steady,1.4360040984883287
4127918,3540.0,1357.9998779296893,119.9999771118164,11.316667807897165,731,steady,2.606774902952741
4127997,625.0,484.29997863769574,204.0,2.3740195031259597,731,steady,1.2905224603934202
4161580,155.0,96.79999465942402,12.000000953674316,8.066665580537686,731,steady,1.6012397577638697
4185000,6760.0,2919.999829101572,160.0,18.249998931884825,731,flashy,2.3150686286443802
4196800,3960.0,2182.0000000000073,40.999996185302734,53.21951714674034,731,flashy,1.8148487626031105
4197100,2690.000244140625,1413.9998291015634,31.000009536743164,45.6128836807486,731,flashy,1.9024049287543516
4197170,914.0,407.6200204467779,6.09999942779541,66.822960439866,668,flashy,2.2422843681676796
4213000,10000.0,2625.0000000000023,120.99999237060548,21.69421624391518,731,flashy,3.809523809523806
4213075,77.99999237060547,42.10000000000002,3.299999952316284,12.757575941917771,591,steady,1.8527314102281573
4216418,1969.9998779296875,957.2000000000003,64.0,14.956250000000004,731,steady,2.0580859568843364
4221000,7390.00048828125,2974.000244140626,201.0,14.796021115127493,731,steady,2.484868823679832
4224775,2400.0,742.9000000000003,51.999996185302734,14.28653950959276,731,steady,3.230582850989365
4233000,1300.0,387.59999084472963,24.000001907348636,16.149998335043847,731,steady,3.3539732474368726
4256000,2299.999755859375,1234.000000000001,130.0,9.4923076923077,731,steady,1.8638571765473042
4296000,2019.9998779296875,1186.0000000000036,121.0,9.801652892562014,731,steady,1.7032039442914682
5057200,1700.0,482.8399694824225,6.000025749206543,80.47298289449414,731,flashy,3.5208352817648985
5120500,799.9999389648438,300.5600219726562,4.100009441375732,73.30715362250609,731,flashy,2.6616977657714727
5291000,8089.99853515625,1096.0000000000036,18.000011444091797,60.88885017680071,731,flashy,7.381385524777576
5362000,8680.0,4127.000000000009,187.0000457763672,22.069513314106224,731,flashy,2.103222679912765
5393500,1789.9998779296875,865.2999572753924,31.999998092651367,27.040625276602878,731,flashy,2.0686466731905755
5399500,9270.0009765625,2500.000244140625,30.000001907348636,83.33333617316333,731,flashy,3.708000028515622
5408000,8119.9990234375,782.3999389648461,154.00001525878906,5.080518580794057,731,steady,10.378322669836429
5413500,3780.0,664.1999816894534,147.00001525878906,4.518366753364954,731,steady,5.691057067459147
5414000,4760.00048828125,461.6000000000013,82.00000762939453,5.629267768928006,731,steady,10.311959463347566
5444000,3180.0,596.900000000004,80.00000762939453,7.461249288439868,731,steady,5.327525548668083
5454000,449.99993896484375,148.39999999999986,8.100000381469727,18.320986791493585,731,flashy,3.032344602188977
5458000,11000.0009765625,1745.000085449221,98.00000762939452,17.80612193468665,731,flashy,6.303725179320398
5466500,9159.9990234375,3191.000000000006,166.0,19.222891566265094,731,flashy,2.8705731818983025
5487980,24699.998046875,3273.999829101568,38.00000762939453,86.15787294129377,731,flashy,7.544288129560785
5488200,2410.0,1168.8999999999999,9.100001335144045,128.4505306043999,614,flashy,2.061767473693216
5489000,17700.0,3634.999829101574,46.999977111816406,77.34045955923854,731,flashy,4.869326226178869
5495000,14400.0,4412.000000000012,48.999977111816406,90.04085838513693,731,flashy,3.2638259292837626
5495500,17699.998046875,3385.9998925781265,36.00000762939453,94.0555326386489,731,flashy,5.227406558893327
5501000,18300.0,4902.00000000008,48.9999885559082,100.04083969135985,731,flashy,3.733170134638862
5503800,3650.0,1773.5998779296865,5.499996662139893,322.47290078165776,731,flashy,2.057961350482627
5507600,9240.0,2485.9999169922003,5.000006198883057,497.1993669822937,731,flashy,3.7168142833968525
5508805,16100.0,3627.6001782226585,21.499996185302734,168.7256196213869,731,flashy,4.438195834439558
5525500,15200.0,3927.000000000014,164.9999542236328,23.800006602896094,731,flashy,3.8706391647567977
5556500,11500.0009765625,1645.0000000000114,81.0,20.30864197530878,731,flashy,6.990882052621532
5584500,10300.0,4694.6000000000095,142.50000762939453,32.94455963966994,731,flashy,2.194010139308989
5591550,1680.0,352.15999999999985,13.000001907348633,27.08922679472309,731,flashy,4.770558836892324
5592050,3810.0,1328.3999999999992,17.9999942779541,73.8000234603956,731,flashy,2.8681120144534797
5592575,1600.0,823.1599096679695,5.799997806549072,141.9241760296009,529,flashy,1.9437292574724363
5593575,5380.0,1188.0999999999995,5.749999761581421,206.62609552408688,731,flashy,4.528238363774095
5593900,2950.0,960.7200610351565,6.999999523162842,137.24573235414593,731,flashy,3.0706135113088346
5595730,6150.0,1481.8000000000006,8.599996566772461,172.30239436666582,731,flashy,4.150357673100282
6221400,1130.0,743.44,31.999998092651367,23.232501384764994,529,flashy,1.5199612611643172
6224000,2780.0,2076.9999633789157,76.00000762939453,27.328944143100248,731,flashy,1.338468969194119
6278300,592.0,426.09998779296933,5.799999713897705,73.46551876062463,731,flashy,1.3893452639281396
6280300,5020.0,2909.000000000003,144.00001525878906,20.201386748272945,731,flashy,1.7256789274664814
6289000,1320.0001220703125,949.4000610351595,76.00000762939453,12.492104812210044,731,steady,1.3903518403306996
6291500,519.0,352.6000256347653,21.000003814697266,16.79047436115184,685,steady,1.471922751751576
6311000,198.00001525878903,141.90000000000032,3.899998664855957,36.38462784069729,731,flashy,1.3953489447412868
6332515,250.00001525878903,61.00000381469727,0.2099983692169189,290.47846439077347,731,flashy,4.0983606495866205
6339100,740.0,202.32000000000005,1.2999985218048096,155.63094619455092,731,flashy,3.6575721629102405
6344600,923.9999389648438,195.09998992919967,1.0000070333480835,195.09861773271055,731,flashy,4.7360327353177025
6350000,3130.000244140625,546.6400000000067,4.9999823570251465,109.32838577559355,731,flashy,5.725889514379824
6352000,3989.999755859375,538.3999938964818,3.700026273727417,145.51247857872536,731,flashy,7.410846584494079
6404000,437.0,125.34999999999945,2.90000057220459,43.224129402398006,731,flashy,3.486238532110107
6406000,438.0,229.7500000000009,6.100008964538574,37.66387907552526,731,flashy,1.906420021762778
6409000,90.0,45.70000038146978,12.000001907348633,3.808332759804291,731,steady,1.9693654102570375
6431500,868.0,180.59998474121127,50.00000762939453,3.6119991436768952,731,steady,4.806201956460798
6440200,1380.0,732.4400000000021,0.9499980807304382,770.9910313048641,529,flashy,1.8841133744743543
